Rank,Word,Score,Bonus Score,Pos1 Overall Freq,Pos1 Positional Freq,Pos2 Overall Freq,Pos2 Positional Freq,Pos3 Overall Freq,Pos3 Positional Freq,Pos4 Overall Freq,Pos4 Positional Freq,Pos5 Overall Freq,Pos5 Positional Freq
12903,nowds,1.7430087167111146,19.640792959250213,0.4538653366583541,0.6034912718204489,0.13881961762261014,0.30423940149625933,0.5328345802161264,0.09392265193370165,0.9172185430463576,0.08196721311475409,0.2120253164556962,0.0831353919239905
12904,expos,1.742896197838063,23.781813514824616,1.0,0.00831255195344971,0.2809642560266002,0.6034912718204489,0.5328345802161264,0.19060773480662985,0.039735099337748346,0.18360655737704917,0.41139240506329117,0.0831353919239905
12905,liwaa,1.7427409990783962,20.4595371497299,0.572734829592685,0.5344970906068163,0.13881961762261014,0.7880299251870324,0.7880299251870324,0.23204419889502761,0.6589403973509934,0.08196721311475409,0.5063291139240507,0.14726840855106887
12906,aurum,1.742664331517161,20.386800518063367,0.7880299251870324,0.3649210307564422,0.7231920199501247,0.3649210307564422,0.24023275145469658,0.3784530386740331,0.6059602649006622,0.5311475409836065,0.25316455696202533,0.09738717339667459
12907,sugos,1.7424413349237786,20.390829537744718,0.5328345802161264,0.3649210307564422,0.23524522028262676,0.6034912718204489,0.5328345802161264,1.0,0.6059602649006622,0.21639344262295082,0.41139240506329117,0.0831353919239905
12908,molos,1.742379182914133,20.457516591523873,0.24023275145469658,0.6034912718204489,0.572734829592685,0.6034912718204489,0.5328345802161264,0.287292817679558,0.9172185430463576,0.3639344262295082,0.41139240506329117,0.0831353919239905
12909,pills,1.7423258730232094,16.400638200311224,0.2809642560266002,0.5344970906068163,0.572734829592685,0.572734829592685,0.5328345802161264,0.3812154696132597,0.6589403973509934,0.3639344262295082,0.5063291139240507,0.0831353919239905
12910,pobby,1.7422854666421663,16.43350689002652,0.2809642560266002,0.6034912718204489,0.21030756442227763,0.21030756442227763,0.33000831255195345,0.3812154696132597,0.9172185430463576,0.18032786885245902,0.06962025316455696,0.8622327790973872
12911,condo,1.74224645167076,20.39025940108425,0.372402327514547,0.6034912718204489,0.4538653366583541,0.30423940149625933,0.6034912718204489,0.5386740331491713,0.9172185430463576,0.4459016393442623,0.2120253164556962,0.13539192399049882
12912,vinho,1.7421112135257246,23.571437706113876,0.10390689941812137,0.5344970906068163,0.4538653366583541,0.29925187032418954,0.6034912718204489,0.11049723756906077,0.6589403973509934,0.4459016393442623,0.08227848101265822,0.13539192399049882
12913,mussy,1.741936600892171,16.269878110995442,0.24023275145469658,0.3649210307564422,0.5328345802161264,0.5328345802161264,0.33000831255195345,0.287292817679558,0.6059602649006622,0.25901639344262295,0.5348101265822784,0.8622327790973872
12914,dexys,1.741911622076191,21.36950690559092,0.30423940149625933,1.0,0.00831255195344971,0.33000831255195345,0.5328345802161264,0.2983425414364641,0.7913907284768212,0.036065573770491806,0.0031645569620253164,0.0831353919239905
12915,topos,1.741787388843171,20.454814241142493,0.5835411471321695,0.6034912718204489,0.2809642560266002,0.6034912718204489,0.5328345802161264,0.40331491712707185,0.9172185430463576,0.18360655737704917,0.41139240506329117,0.0831353919239905
12916,jihad,1.7416765960580438,23.988378646235986,0.0,0.5344970906068163,0.29925187032418954,0.7880299251870324,0.30423940149625933,0.04696132596685083,0.6589403973509934,0.02622950819672131,0.5063291139240507,0.27790973871733965
12917,afanc,1.7415059898707606,20.97253400602514,0.7880299251870324,0.16791354945968412,0.7880299251870324,0.4538653366583541,0.372402327514547,0.3784530386740331,0.019867549668874173,1.0,0.569620253164557,0.07125890736342043
12918,quops,1.7414890417974174,23.57203600764928,0.0016625103906899418,0.3649210307564422,0.6034912718204489,0.2809642560266002,0.5328345802161264,0.055248618784530384,0.6059602649006622,0.7934426229508197,0.1518987341772152,0.0831353919239905
12919,quims,1.7407072522372857,23.54237015820359,0.0016625103906899418,0.3649210307564422,0.5344970906068163,0.24023275145469658,0.5328345802161264,0.055248618784530384,0.6059602649006622,0.8688524590163934,0.2088607594936709,0.0831353919239905
12920,mumsy,1.7404478839379072,16.279650335003442,0.24023275145469658,0.3649210307564422,0.24023275145469658,0.5328345802161264,0.33000831255195345,0.287292817679558,0.6059602649006622,0.19672131147540983,0.5348101265822784,0.8622327790973872
12921,keefs,1.7404124596322323,20.68151981094209,0.15211970074812967,1.0,1.0,0.16791354945968412,0.5328345802161264,0.04696132596685083,0.7913907284768212,0.5770491803278689,0.10443037974683544,0.0831353919239905
12922,nizam,1.7403020816286063,23.845256849425255,0.4538653366583541,0.5344970906068163,0.010806317539484621,0.7880299251870324,0.24023275145469658,0.09392265193370165,0.6589403973509934,0.03278688524590164,0.5063291139240507,0.09738717339667459
12923,jeeps,1.7402852723262354,20.62290577528951,0.0,1.0,1.0,0.2809642560266002,0.5328345802161264,0.04696132596685083,0.7913907284768212,0.5770491803278689,0.1518987341772152,0.0831353919239905
12924,bunks,1.740275950711876,19.43454823591125,0.21030756442227763,0.3649210307564422,0.4538653366583541,0.15211970074812967,0.5328345802161264,0.4696132596685083,0.6059602649006622,0.4459016393442623,0.16772151898734178,0.0831353919239905
12925,pilin,1.7402091871333518,20.363387984876127,0.2809642560266002,0.5344970906068163,0.572734829592685,0.5344970906068163,0.4538653366583541,0.3812154696132597,0.6589403973509934,0.3639344262295082,0.4936708860759494,0.30641330166270786
12926,atigi,1.7401557700405252,20.741974945764845,0.7880299251870324,0.5835411471321695,0.5344970906068163,0.23524522028262676,0.5344970906068163,0.3784530386740331,0.24834437086092714,0.8688524590163934,0.23417721518987342,0.023752969121140142
12927,spiff,1.7398003098236896,16.539144611773747,0.5328345802161264,0.2809642560266002,0.5344970906068163,0.16791354945968412,0.16791354945968412,1.0,0.19536423841059603,0.8688524590163934,0.10443037974683544,0.05938242280285035
12928,azans,1.7397387720017825,22.838803971927703,0.7880299251870324,0.010806317539484621,0.7880299251870324,0.4538653366583541,0.5328345802161264,0.3784530386740331,0.0,1.0,0.569620253164557,0.0831353919239905
12929,iddat,1.7396802654188033,20.6263110641154,0.5344970906068163,0.30423940149625933,0.30423940149625933,0.7880299251870324,0.5835411471321695,0.0856353591160221,0.059602649006622516,0.24262295081967214,0.5063291139240507,0.5985748218527316
12930,punks,1.7393581255693915,19.437949204579027,0.2809642560266002,0.3649210307564422,0.4538653366583541,0.15211970074812967,0.5328345802161264,0.3812154696132597,0.6059602649006622,0.4459016393442623,0.16772151898734178,0.0831353919239905
12931,wifts,1.739326589608254,19.546802546321747,0.13881961762261014,0.5344970906068163,0.16791354945968412,0.5835411471321695,0.5328345802161264,0.21823204419889503,0.6589403973509934,0.07868852459016394,0.43354430379746833,0.0831353919239905
12932,skags,1.7390113887434882,16.81403622191901,0.5328345802161264,0.15211970074812967,0.7880299251870324,0.23524522028262676,0.5328345802161264,1.0,0.026490066225165563,1.0,0.23417721518987342,0.0831353919239905
12933,kinds,1.7387896923179342,19.65534952596232,0.15211970074812967,0.5344970906068163,0.4538653366583541,0.30423940149625933,0.5328345802161264,0.04696132596685083,0.6589403973509934,0.4459016393442623,0.2120253164556962,0.0831353919239905
12934,nanny,1.7386671818193336,13.3689345537018,0.4538653366583541,0.7880299251870324,0.4538653366583541,0.4538653366583541,0.33000831255195345,0.09392265193370165,1.0,0.4459016393442623,0.569620253164557,0.8622327790973872
12935,mekka,1.7385079251524922,20.738997870335808,0.24023275145469658,1.0,0.15211970074812967,0.15211970074812967,0.7880299251870324,0.287292817679558,0.7913907284768212,0.036065573770491806,0.16772151898734178,0.14726840855106887
12936,yodhs,1.738498186854099,20.272436531651348,0.33000831255195345,0.6034912718204489,0.30423940149625933,0.29925187032418954,0.5328345802161264,0.008287292817679558,0.9172185430463576,0.24262295081967214,0.08227848101265822,0.0831353919239905
12937,mirid,1.7384181549200075,20.32469470611968,0.24023275145469658,0.5344970906068163,0.7231920199501247,0.5344970906068163,0.30423940149625933,0.287292817679558,0.6589403973509934,0.5311475409836065,0.4936708860759494,0.27790973871733965
12938,undos,1.7383096748529572,23.592323846989164,0.3649210307564422,0.4538653366583541,0.30423940149625933,0.6034912718204489,0.5328345802161264,0.08287292817679558,0.2814569536423841,0.24262295081967214,0.41139240506329117,0.0831353919239905
12939,fordo,1.7379530381616926,20.358297384713673,0.16791354945968412,0.6034912718204489,0.7231920199501247,0.30423940149625933,0.6034912718204489,0.36464088397790057,0.9172185430463576,0.5311475409836065,0.2120253164556962,0.13539192399049882
12940,snobs,1.7374931651735235,16.500603737859088,0.5328345802161264,0.4538653366583541,0.6034912718204489,0.21030756442227763,0.5328345802161264,1.0,0.2814569536423841,0.7934426229508197,0.06962025316455696,0.0831353919239905
12941,quips,1.7374766683594276,23.570692598290737,0.0016625103906899418,0.3649210307564422,0.5344970906068163,0.2809642560266002,0.5328345802161264,0.055248618784530384,0.6059602649006622,0.8688524590163934,0.1518987341772152,0.0831353919239905
12942,fussy,1.7369676696291683,16.2514355187188,0.16791354945968412,0.3649210307564422,0.5328345802161264,0.5328345802161264,0.33000831255195345,0.36464088397790057,0.6059602649006622,0.25901639344262295,0.5348101265822784,0.8622327790973872
12943,igged,1.7365017251526145,20.864407680186968,0.5344970906068163,0.23524522028262676,0.23524522028262676,1.0,0.30423940149625933,0.0856353591160221,0.029801324503311258,0.21639344262295082,1.0,0.27790973871733965
12944,speks,1.7365008448896513,16.469592509786448,0.5328345802161264,0.2809642560266002,1.0,0.15211970074812967,0.5328345802161264,1.0,0.19536423841059603,0.5770491803278689,0.16772151898734178,0.0831353919239905
12945,sumos,1.7363320180520236,20.4206099723338,0.5328345802161264,0.3649210307564422,0.24023275145469658,0.6034912718204489,0.5328345802161264,1.0,0.6059602649006622,0.19672131147540983,0.41139240506329117,0.0831353919239905
12946,voici,1.736090097245383,20.709011373836905,0.10390689941812137,0.6034912718204489,0.5344970906068163,0.372402327514547,0.5344970906068163,0.11049723756906077,0.9172185430463576,0.8688524590163934,0.46835443037974683,0.023752969121140142
12947,spoof,1.7360630970204587,20.461636178061376,0.5328345802161264,0.2809642560266002,0.6034912718204489,0.6034912718204489,0.16791354945968412,1.0,0.19536423841059603,0.7934426229508197,0.41139240506329117,0.05938242280285035
12948,funny,1.7358163944922858,16.22264742665803,0.16791354945968412,0.3649210307564422,0.4538653366583541,0.4538653366583541,0.33000831255195345,0.36464088397790057,0.6059602649006622,0.4459016393442623,0.569620253164557,0.8622327790973872
12949,hydro,1.7358122926124389,19.575354405387916,0.29925187032418954,0.33000831255195345,0.30423940149625933,0.7231920199501247,0.6034912718204489,0.18232044198895028,0.06622516556291391,0.24262295081967214,0.46835443037974683,0.13539192399049882
12950,moong,1.7354342845707216,20.412419511523826,0.24023275145469658,0.6034912718204489,0.6034912718204489,0.4538653366583541,0.23524522028262676,0.287292817679558,0.9172185430463576,0.7934426229508197,0.569620253164557,0.09501187648456057
12951,sumis,1.7354105348402218,20.406442714559077,0.5328345802161264,0.3649210307564422,0.24023275145469658,0.5344970906068163,0.5328345802161264,1.0,0.6059602649006622,0.19672131147540983,0.4936708860759494,0.0831353919239905
12952,yawps,1.7352410647975152,20.339256150053362,0.33000831255195345,0.7880299251870324,0.13881961762261014,0.2809642560266002,0.5328345802161264,0.008287292817679558,1.0,0.08196721311475409,0.1518987341772152,0.0831353919239905
12953,fillo,1.7350660406878,20.35995070300856,0.16791354945968412,0.5344970906068163,0.572734829592685,0.572734829592685,0.6034912718204489,0.36464088397790057,0.6589403973509934,0.3639344262295082,0.5063291139240507,0.13539192399049882
12954,panax,1.734789241612106,20.90470463907218,0.2809642560266002,0.7880299251870324,0.4538653366583541,0.7880299251870324,0.00831255195344971,0.3812154696132597,1.0,0.4459016393442623,0.5063291139240507,0.0166270783847981
12955,pisos,1.734462990345397,20.442521427769165,0.2809642560266002,0.5344970906068163,0.5328345802161264,0.6034912718204489,0.5328345802161264,0.3812154696132597,0.6589403973509934,0.25901639344262295,0.41139240506329117,0.0831353919239905
12956,inspo,1.734138608396525,23.62129498159417,0.5344970906068163,0.4538653366583541,0.5328345802161264,0.2809642560266002,0.6034912718204489,0.0856353591160221,0.2814569536423841,0.25901639344262295,0.1518987341772152,0.13539192399049882
12957,caffs,1.7340785125076055,16.60312588935921,0.372402327514547,0.7880299251870324,0.16791354945968412,0.16791354945968412,0.5328345802161264,0.5386740331491713,1.0,0.07868852459016394,0.10443037974683544,0.0831353919239905
12958,ginzo,1.7338125933372628,23.53432059598286,0.23524522028262676,0.5344970906068163,0.4538653366583541,0.010806317539484621,0.6034912718204489,0.30939226519337015,0.6589403973509934,0.4459016393442623,0.056962025316455694,0.13539192399049882
12959,snibs,1.7334807917355337,16.491417191245638,0.5328345802161264,0.4538653366583541,0.5344970906068163,0.21030756442227763,0.5328345802161264,1.0,0.2814569536423841,0.8688524590163934,0.06962025316455696,0.0831353919239905
12960,cogon,1.733223244390542,20.33894140512392,0.372402327514547,0.6034912718204489,0.23524522028262676,0.6034912718204489,0.4538653366583541,0.5386740331491713,0.9172185430463576,0.21639344262295082,0.41139240506329117,0.30641330166270786
12961,jacal,1.733089827844108,20.57973957584083,0.0,0.7880299251870324,0.372402327514547,0.7880299251870324,0.572734829592685,0.04696132596685083,1.0,0.18032786885245902,0.5063291139240507,0.3657957244655582
12962,humpy,1.7330681108504662,19.368974604050184,0.29925187032418954,0.3649210307564422,0.24023275145469658,0.2809642560266002,0.33000831255195345,0.18232044198895028,0.6059602649006622,0.19672131147540983,0.1518987341772152,0.8622327790973872
12963,hawks,1.732895686460715,19.609743425726283,0.29925187032418954,0.7880299251870324,0.13881961762261014,0.15211970074812967,0.5328345802161264,0.18232044198895028,1.0,0.08196721311475409,0.16772151898734178,0.0831353919239905
12964,sunup,1.732879390892534,20.305676555220398,0.5328345802161264,0.3649210307564422,0.4538653366583541,0.3649210307564422,0.2809642560266002,1.0,0.6059602649006622,0.4459016393442623,0.25316455696202533,0.13064133016627077
12965,cooks,1.7327642981457636,20.426314668222744,0.372402327514547,0.6034912718204489,0.6034912718204489,0.15211970074812967,0.5328345802161264,0.5386740331491713,0.9172185430463576,0.7934426229508197,0.16772151898734178,0.0831353919239905
12966,lezzo,1.732646047558541,20.96604059583658,0.572734829592685,1.0,0.010806317539484621,0.010806317539484621,0.6034912718204489,0.23204419889502761,0.7913907284768212,0.03278688524590164,0.056962025316455694,0.13539192399049882
12967,takht,1.7317281803257594,16.752963436272452,0.5835411471321695,0.7880299251870324,0.15211970074812967,0.29925187032418954,0.5835411471321695,0.40331491712707185,1.0,0.036065573770491806,0.08227848101265822,0.5985748218527316
12968,sylis,1.7314497897410042,16.56874577320445,0.5328345802161264,0.33000831255195345,0.572734829592685,0.5344970906068163,0.5328345802161264,1.0,0.06622516556291391,0.3639344262295082,0.4936708860759494,0.0831353919239905
12969,aalii,1.731295626856319,13.695631701021245,0.7880299251870324,0.7880299251870324,0.572734829592685,0.5344970906068163,0.5344970906068163,0.3784530386740331,1.0,0.3639344262295082,0.4936708860759494,0.023752969121140142
12970,plumb,1.731261702639153,19.697539963820446,0.2809642560266002,0.572734829592685,0.3649210307564422,0.24023275145469658,0.21030756442227763,0.3812154696132597,0.6556291390728477,0.5377049180327869,0.2088607594936709,0.023752969121140142
12971,lippy,1.7311679884002897,16.367132025281784,0.572734829592685,0.5344970906068163,0.2809642560266002,0.2809642560266002,0.33000831255195345,0.23204419889502761,0.6589403973509934,0.18360655737704917,0.1518987341772152,0.8622327790973872
12972,pavas,1.7308918921933163,20.472282385778993,0.2809642560266002,0.7880299251870324,0.10390689941812137,0.7880299251870324,0.5328345802161264,0.3812154696132597,1.0,0.15737704918032788,0.5063291139240507,0.0831353919239905
12973,sways,1.7305225992256799,18.016729479537002,0.5328345802161264,0.13881961762261014,0.7880299251870324,0.33000831255195345,0.5328345802161264,1.0,0.1390728476821192,1.0,0.0031645569620253164,0.0831353919239905
12974,risus,1.7305207150570925,20.486925128638386,0.7231920199501247,0.5344970906068163,0.5328345802161264,0.3649210307564422,0.5328345802161264,0.281767955801105,0.6589403973509934,0.25901639344262295,0.25316455696202533,0.0831353919239905
12975,innie,1.7303012057927702,17.430357626554382,0.5344970906068163,0.4538653366583541,0.4538653366583541,0.5344970906068163,1.0,0.0856353591160221,0.2814569536423841,0.4459016393442623,0.4936708860759494,1.0
12976,moggy,1.7299244655378674,16.302875293565496,0.24023275145469658,0.6034912718204489,0.23524522028262676,0.23524522028262676,0.33000831255195345,0.287292817679558,0.9172185430463576,0.21639344262295082,0.23417721518987342,0.8622327790973872
12977,mulla,1.7297677568343253,20.366260166684818,0.24023275145469658,0.3649210307564422,0.572734829592685,0.572734829592685,0.7880299251870324,0.287292817679558,0.6059602649006622,0.3639344262295082,0.5063291139240507,0.14726840855106887
12978,ohmic,1.7290013916923184,23.505610804431186,0.6034912718204489,0.29925187032418954,0.24023275145469658,0.5344970906068163,0.372402327514547,0.10497237569060773,0.47019867549668876,0.19672131147540983,0.4936708860759494,0.07125890736342043
12979,zests,1.7289541978762162,18.13904231653267,0.010806317539484621,1.0,0.5328345802161264,0.5835411471321695,0.5328345802161264,0.0,0.7913907284768212,0.25901639344262295,0.43354430379746833,0.0831353919239905
12980,kapok,1.7288775886861931,20.531971252823944,0.15211970074812967,0.7880299251870324,0.2809642560266002,0.6034912718204489,0.15211970074812967,0.04696132596685083,1.0,0.18360655737704917,0.41139240506329117,0.2660332541567696
12981,umbra,1.7287888307618076,23.621928950832018,0.3649210307564422,0.24023275145469658,0.21030756442227763,0.7231920199501247,0.7880299251870324,0.08287292817679558,0.11920529801324503,0.18032786885245902,0.46835443037974683,0.14726840855106887
12982,offed,1.7286275907077004,21.122345846253914,0.6034912718204489,0.16791354945968412,0.16791354945968412,1.0,0.30423940149625933,0.10497237569060773,0.019867549668874173,0.07868852459016394,1.0,0.27790973871733965
12983,bitts,1.7285494974219358,16.394305306128683,0.21030756442227763,0.5344970906068163,0.5835411471321695,0.5835411471321695,0.5328345802161264,0.4696132596685083,0.6589403973509934,0.36065573770491804,0.43354430379746833,0.0831353919239905
12984,adhoc,1.7281995667252024,24.13045022060464,0.7880299251870324,0.30423940149625933,0.29925187032418954,0.6034912718204489,0.372402327514547,0.3784530386740331,0.059602649006622516,0.02622950819672131,0.41139240506329117,0.07125890736342043
12985,undam,1.7280097490358413,23.553538004078913,0.3649210307564422,0.4538653366583541,0.30423940149625933,0.7880299251870324,0.24023275145469658,0.08287292817679558,0.2814569536423841,0.24262295081967214,0.5063291139240507,0.09738717339667459
12986,wadas,1.7279133315153383,20.465456434216012,0.13881961762261014,0.7880299251870324,0.30423940149625933,0.7880299251870324,0.5328345802161264,0.21823204419889503,1.0,0.24262295081967214,0.5063291139240507,0.0831353919239905
12987,holos,1.7276021292315809,20.478350929409604,0.29925187032418954,0.6034912718204489,0.572734829592685,0.6034912718204489,0.5328345802161264,0.18232044198895028,0.9172185430463576,0.3639344262295082,0.41139240506329117,0.0831353919239905
12988,toyos,1.7274501445222796,20.507918322056973,0.5835411471321695,0.6034912718204489,0.33000831255195345,0.6034912718204489,0.5328345802161264,0.40331491712707185,0.9172185430463576,0.09180327868852459,0.41139240506329117,0.0831353919239905
12989,kilps,1.7274243754965477,19.6425573190905,0.15211970074812967,0.5344970906068163,0.572734829592685,0.2809642560266002,0.5328345802161264,0.04696132596685083,0.6589403973509934,0.3639344262295082,0.1518987341772152,0.0831353919239905
12990,moppy,1.7273256891078466,16.356568456046276,0.24023275145469658,0.6034912718204489,0.2809642560266002,0.2809642560266002,0.33000831255195345,0.287292817679558,0.9172185430463576,0.18360655737704917,0.1518987341772152,0.8622327790973872
12991,hussy,1.7271595472096188,16.291891173244476,0.29925187032418954,0.3649210307564422,0.5328345802161264,0.5328345802161264,0.33000831255195345,0.18232044198895028,0.6059602649006622,0.25901639344262295,0.5348101265822784,0.8622327790973872
12992,swoop,1.7267968169957921,20.36303445866709,0.5328345802161264,0.13881961762261014,0.6034912718204489,0.6034912718204489,0.2809642560266002,1.0,0.1390728476821192,0.7934426229508197,0.41139240506329117,0.13064133016627077
12993,yagna,1.726724372675343,21.109892909219685,0.33000831255195345,0.7880299251870324,0.23524522028262676,0.4538653366583541,0.7880299251870324,0.008287292817679558,1.0,0.21639344262295082,0.569620253164557,0.14726840855106887
12994,emeus,1.7263165722501879,20.540135651644277,1.0,0.24023275145469658,1.0,0.3649210307564422,0.5328345802161264,0.19060773480662985,0.11920529801324503,0.5770491803278689,0.25316455696202533,0.0831353919239905
12995,mawla,1.7262716239736537,20.51755689759722,0.24023275145469658,0.7880299251870324,0.13881961762261014,0.572734829592685,0.7880299251870324,0.287292817679558,1.0,0.08196721311475409,0.5063291139240507,0.14726840855106887
12996,stymy,1.7262263699256883,12.460612014251183,0.5328345802161264,0.5835411471321695,0.33000831255195345,0.24023275145469658,0.33000831255195345,1.0,0.24834437086092714,0.09180327868852459,0.2088607594936709,0.8622327790973872
12997,badam,1.725835545060403,20.39730734687009,0.21030756442227763,0.7880299251870324,0.30423940149625933,0.7880299251870324,0.24023275145469658,0.4696132596685083,1.0,0.24262295081967214,0.5063291139240507,0.09738717339667459
12998,tomos,1.7252867006728865,20.45570703618592,0.5835411471321695,0.6034912718204489,0.24023275145469658,0.6034912718204489,0.5328345802161264,0.40331491712707185,0.9172185430463576,0.19672131147540983,0.41139240506329117,0.0831353919239905
12999,hillo,1.7252579182682501,20.399700174677953,0.29925187032418954,0.5344970906068163,0.572734829592685,0.572734829592685,0.6034912718204489,0.18232044198895028,0.6589403973509934,0.3639344262295082,0.5063291139240507,0.13539192399049882
13000,sinks,1.7251627171514206,16.44540798569134,0.5328345802161264,0.5344970906068163,0.4538653366583541,0.15211970074812967,0.5328345802161264,1.0,0.6589403973509934,0.4459016393442623,0.16772151898734178,0.0831353919239905
13001,ankus,1.724997797199163,23.855263255849014,0.7880299251870324,0.4538653366583541,0.15211970074812967,0.3649210307564422,0.5328345802161264,0.3784530386740331,0.2814569536423841,0.036065573770491806,0.25316455696202533,0.0831353919239905
13002,foggy,1.7249555342748648,16.26517118825452,0.16791354945968412,0.6034912718204489,0.23524522028262676,0.23524522028262676,0.33000831255195345,0.36464088397790057,0.9172185430463576,0.21639344262295082,0.23417721518987342,0.8622327790973872
13003,slubs,1.7249532699327954,16.478784171145445,0.5328345802161264,0.572734829592685,0.3649210307564422,0.21030756442227763,0.5328345802161264,1.0,0.6556291390728477,0.5377049180327869,0.06962025316455696,0.0831353919239905
13004,padam,1.7249177199179186,20.409748958615022,0.2809642560266002,0.7880299251870324,0.30423940149625933,0.7880299251870324,0.24023275145469658,0.3812154696132597,1.0,0.24262295081967214,0.5063291139240507,0.09738717339667459
13005,fulla,1.7247988255713227,20.34781757440817,0.16791354945968412,0.3649210307564422,0.572734829592685,0.572734829592685,0.7880299251870324,0.36464088397790057,0.6059602649006622,0.3639344262295082,0.5063291139240507,0.14726840855106887
13006,skuas,1.7247686520492207,20.819090183716504,0.5328345802161264,0.15211970074812967,0.3649210307564422,0.7880299251870324,0.5328345802161264,1.0,0.026490066225165563,0.5377049180327869,0.5063291139240507,0.0831353919239905
13007,mungi,1.724506994173388,23.73483338982227,0.24023275145469658,0.3649210307564422,0.4538653366583541,0.23524522028262676,0.5344970906068163,0.287292817679558,0.6059602649006622,0.4459016393442623,0.23417721518987342,0.023752969121140142
13008,ancon,1.7243401739087099,20.44344535225874,0.7880299251870324,0.4538653366583541,0.372402327514547,0.6034912718204489,0.4538653366583541,0.3784530386740331,0.2814569536423841,0.18032786885245902,0.41139240506329117,0.30641330166270786
13009,dumky,1.7242769455078841,19.32701684627798,0.30423940149625933,0.3649210307564422,0.24023275145469658,0.15211970074812967,0.33000831255195345,0.2983425414364641,0.6059602649006622,0.19672131147540983,0.16772151898734178,0.8622327790973872
13010,boozy,1.7240100744747968,20.42397803810668,0.21030756442227763,0.6034912718204489,0.6034912718204489,0.010806317539484621,0.33000831255195345,0.4696132596685083,0.9172185430463576,0.7934426229508197,0.056962025316455694,0.8622327790973872
13011,gloop,1.723452886078753,20.340652821548748,0.23524522028262676,0.572734829592685,0.6034912718204489,0.6034912718204489,0.2809642560266002,0.30939226519337015,0.6556291390728477,0.7934426229508197,0.41139240506329117,0.13064133016627077
13012,knops,1.7234040929058798,19.64302448267515,0.15211970074812967,0.4538653366583541,0.6034912718204489,0.2809642560266002,0.5328345802161264,0.04696132596685083,0.2814569536423841,0.7934426229508197,0.1518987341772152,0.0831353919239905
13013,aswim,1.7229538480179578,23.80875179053479,0.7880299251870324,0.5328345802161264,0.13881961762261014,0.5344970906068163,0.24023275145469658,0.3784530386740331,0.046357615894039736,0.08196721311475409,0.4936708860759494,0.09738717339667459
13014,murri,1.7227697639918687,20.718468449511025,0.24023275145469658,0.3649210307564422,0.7231920199501247,0.7231920199501247,0.5344970906068163,0.287292817679558,0.6059602649006622,0.5311475409836065,0.46835443037974683,0.023752969121140142
13015,amnia,1.7227558329321842,20.399583494396797,0.7880299251870324,0.24023275145469658,0.4538653366583541,0.5344970906068163,0.7880299251870324,0.3784530386740331,0.11920529801324503,0.4459016393442623,0.4936708860759494,0.14726840855106887
13016,aimak,1.7227110741539775,20.345881110969625,0.7880299251870324,0.5344970906068163,0.24023275145469658,0.7880299251870324,0.15211970074812967,0.3784530386740331,0.6589403973509934,0.19672131147540983,0.5063291139240507,0.2660332541567696
13017,kaiak,1.7225942405673609,17.45901084232501,0.15211970074812967,0.7880299251870324,0.5344970906068163,0.7880299251870324,0.15211970074812967,0.04696132596685083,1.0,0.8688524590163934,0.5063291139240507,0.2660332541567696
13018,ictus,1.7222963840487775,23.621029669901436,0.5344970906068163,0.372402327514547,0.5835411471321695,0.3649210307564422,0.5328345802161264,0.0856353591160221,0.12582781456953643,0.36065573770491804,0.25316455696202533,0.0831353919239905
13019,gutta,1.7222751653271444,20.342355345417698,0.23524522028262676,0.3649210307564422,0.5835411471321695,0.5835411471321695,0.7880299251870324,0.30939226519337015,0.6059602649006622,0.36065573770491804,0.43354430379746833,0.14726840855106887
13020,ruggy,1.7217860176142823,16.292449042098497,0.7231920199501247,0.3649210307564422,0.23524522028262676,0.23524522028262676,0.33000831255195345,0.281767955801105,0.6059602649006622,0.21639344262295082,0.23417721518987342,0.8622327790973872
13021,usual,1.7213916518840504,20.712694744819274,0.3649210307564422,0.5328345802161264,0.3649210307564422,0.7880299251870324,0.572734829592685,0.08287292817679558,0.046357615894039736,0.5377049180327869,0.5063291139240507,0.3657957244655582
13022,pulut,1.7213780104934748,20.2865035449892,0.2809642560266002,0.3649210307564422,0.572734829592685,0.3649210307564422,0.5835411471321695,0.3812154696132597,0.6059602649006622,0.3639344262295082,0.25316455696202533,0.5985748218527316
13023,pshut,1.7213259740839904,20.082436958843505,0.2809642560266002,0.5328345802161264,0.29925187032418954,0.3649210307564422,0.5835411471321695,0.3812154696132597,0.046357615894039736,0.02622950819672131,0.25316455696202533,0.5985748218527316
13024,ninth,1.7207448703294133,16.435506120939465,0.4538653366583541,0.5344970906068163,0.4538653366583541,0.5835411471321695,0.29925187032418954,0.09392265193370165,0.6589403973509934,0.4459016393442623,0.43354430379746833,0.32304038004750596
13025,gowds,1.7197289786713155,19.55269329330858,0.23524522028262676,0.6034912718204489,0.13881961762261014,0.30423940149625933,0.5328345802161264,0.30939226519337015,0.9172185430463576,0.08196721311475409,0.2120253164556962,0.0831353919239905
13026,dykey,1.7197185988955435,16.80487549596165,0.30423940149625933,0.33000831255195345,0.15211970074812967,1.0,0.33000831255195345,0.2983425414364641,0.06622516556291391,0.036065573770491806,1.0,0.8622327790973872
13027,cinch,1.7196545420997655,16.323289881003493,0.372402327514547,0.5344970906068163,0.4538653366583541,0.372402327514547,0.29925187032418954,0.5386740331491713,0.6589403973509934,0.4459016393442623,0.46835443037974683,0.32304038004750596
