Rank,Word,Score,Top 5 Words
1319,mangy,2.399381853464051,"slier, sorel, soler, soree, toile"
1320,never,2.399275475935738,"slaty, soily, sault, coast, salty"
1321,spiky,2.399110115062568,"roate, crate, crane, trace, coate"
1322,silly,2.398346967014215,"roate, crate, crane, trace, coate"
1323,marry,2.397644623282532,"toile, toise, slice, suite, stole"
1324,amend,2.397508957141658,"soily, roist, roily, crost, souly"
1325,prowl,2.396386029146031,"saine, saice, saute, stane, sauce"
1326,wreck,2.395812074956827,"saint, slant, slaty, soily, sault"
1327,rehab,2.394691382919921,"soily, sonly, souly, suint, stony"
1328,vogue,2.3929336333428792,"slart, saint, slant, slaty, stary"
1329,totem,2.391571035355639,"saury, snary, rainy, sarin, lairy"
1330,world,2.391239068656782,"saine, saice, saute, stane, sauce"
1331,wordy,2.388248143594642,"saine, slate, slane, saice, salet"
1332,lusty,2.387981018197083,"crane, raine, brane, paire, carne"
1333,minty,2.3877399228935454,"soare, saree, arose, share, sorel"
1334,apron,2.3874952814608137,"slice, seity, suite, stile, shite"
1335,brass,2.387399246512089,"toile, toney, clote, clone, cline"
1336,unity,2.3847898454168472,"soare, saree, arose, share, sorel"
1337,angry,2.384788238033976,"toile, toise, slice, suite, stole"
1338,newer,2.3845430447187,"slaty, soily, sault, coast, salty"
1339,rival,2.3838930289400446,"stone, sonce, souce, shote, shone"
1340,dwelt,2.383350075064504,"saury, roany, sonar, snary, rainy"
1341,proxy,2.3831751193158626,"saine, slate, slane, saice, salet"
1342,rodeo,2.3830603103004746,"saint, slant, slaty, sault, salty"
1343,harry,2.3828675695999797,"toile, toise, slice, suite, stole"
1344,queer,2.3821271292145947,"saint, slant, slaty, soily, coast"
1345,worth,2.3819950252004736,"saine, slane, saice, slade, sauce"
1346,borax,2.381754324536628,"slice, seity, suite, stile, shite"
1347,cache,2.3812788540739454,"soily, roist, roily, sonly, souly"
1348,catty,2.3807382224128872,"slier, sorel, soler, soree, siler"
1349,birth,2.380262977671205,"slane, slade, soave, sauce, alose"
1350,clamp,2.380112617223441,"soree, trone, trine, store, stire"
1351,testy,2.3794397984606537,"clair, cairn, brail, drail, coral"
1352,taunt,2.378847820700509,"slier, sorel, soler, soree, crise"
1353,quail,2.378318934995531,"soree, trone, store, crone, shoer"
1354,lofty,2.3774067680482,"saine, saice, saree, saner, crane"
1355,retro,2.3750478850063166,"slain, shaly, saucy, slaid, sadly"
1356,given,2.374588356855585,"slart, slaty, roast, soral, solar"
1357,adult,2.3737055274611247,"soree, crise, crone, shoer, crine"
1358,linen,2.3732351606772752,"roast, saury, stary, shart, coast"
1359,basic,2.3730410693184654,"trone, prole, drole, toner, prone"
1360,gnash,2.3719896894270738,"toile, corey, trice, poire, prole"
1361,fetch,2.3713468642009268,"soily, soral, solar, saury, roany"
1362,pesky,2.3704693675763897,"ariot, trail, boart, orant, clart"
1363,ombre,2.3702599720273776,"saint, slant, slaty, sault, salty"
1364,niche,2.3699703734245645,"slart, slaty, roast, soral, solar"
1365,robin,2.3696736558492724,"slate, salet, stale, saute, shale"
1366,rebar,2.3689519400044428,"soily, sonly, souly, suint, stony"
1367,flack,2.368856151290412,"soree, trone, trine, store, stire"
1368,vapor,2.367779136630736,"slice, seity, suite, stile, shite"
1369,video,2.366727694216507,"slart, slant, slaty, saury, stary"
1370,demur,2.3662849160746875,"saint, slant, slaty, soily, coast"
1371,hefty,2.3660727337852543,"soral, solar, sonar, sarin, slain"
1372,spawn,2.3655356012308464,"toile, corey, trice, oriel, drole"
1373,sooth,2.3649875251053007,"raile, crane, raine, ariel, carle"
1374,theme,2.364404762501466,"soily, soral, solar, saury, roany"
1375,crimp,2.364239056544384,"slate, slane, salet, stale, saute"
1376,fever,2.3638251973963595,"saint, slant, slaty, soily, sault"
1377,begin,2.363520094911663,"slart, slaty, roast, soral, solar"
1378,midge,2.363182976580263,"slart, slant, slaty, roast, soral"
1379,gouge,2.361125404340393,"slart, saint, slant, slaty, stary"
1380,frock,2.3569949640493446,"saine, slate, slane, salet, stale"
1381,gourd,2.3568598722845664,"saine, slate, slane, saice, salet"
1382,tasty,2.356730429498952,"crone, crine, poire, prole, oriel"
1383,truck,2.35669785788802,"saine, slane, shale, slade, soave"
1384,still,2.356587744891557,"crane, brane, carne, crone, brace"
1385,total,2.356495586431221,"crise, crine, shier, siree, shire"
1386,sweep,2.3549836608052512,"roany, ariot, coaly, trail, rainy"
1387,ruder,2.3546455354684594,"saint, slant, slaty, soily, coast"
1388,match,2.3536064265022274,"slier, sorel, soler, soree, siler"
1389,cloud,2.353252914532701,"saine, sater, saree, saner, stare"
1390,tenet,2.3532100334122807,"soily, soral, solar, saury, coaly"
1391,sight,2.352237663986761,"crane, carle, brane, carne, blaer"
1392,usher,2.351601191011412,"coaly, laity, boaty, paint, daily"
1393,often,2.35120525191606,"saury, lairy, clary, shaly, clair"
1394,denim,2.3500708550474467,"slart, slaty, roast, soral, solar"
1395,rhyme,2.349660526120526,"saint, slant, sault, coast, loast"
1396,oxide,2.349310536457536,"slart, slant, slaty, saury, stary"
1397,fewer,2.3490927661793206,"saint, slant, slaty, soily, sault"
1398,prior,2.348954788244139,"slate, slane, salet, stale, saute"
1399,manic,2.348120999990231,"sorel, soler, soree, store, shoer"
1400,sappy,2.347722841951592,"trone, trine, toile, crone, crine"
1401,smoky,2.3464486378072023,"crate, raile, crane, raine, trace"
1402,nobly,2.345737953859426,"sater, saice, saree, stare, crate"
1403,dryer,2.34527555971545,"saint, slant, sault, coast, loast"
1404,child,2.343602844880613,"soare, sater, saree, saner, roate"
1405,trout,2.343025690750212,"saine, slane, saice, shale, slade"
1406,zonal,2.3417704837900057,"stire, crise, shier, siree, seity"
1407,shoot,2.341028539865188,"raile, crane, raine, ariel, carle"
1408,growl,2.338920117497895,"saine, saice, saute, stane, sauce"
1409,apart,2.3386359562835306,"slice, sonce, souce, socle, shone"
1410,lurid,2.3381010881289432,"coate, stane, stoae, soave, samey"
1411,dowry,2.3375148210763874,"saine, slate, slane, saice, salet"
1412,freer,2.33698667907311,"saint, slant, slaty, soily, sault"
1413,tumor,2.3368174677727565,"saine, slane, saice, shale, slade"
1414,canny,2.3366279122810587,"slier, sorel, soler, soree, toile"
1415,exile,2.3360354428722934,"roast, saury, stary, roany, sonar"
1416,sumac,2.335252657269459,"trone, trine, toile, poire, prole"
1417,verge,2.334535001806693,"saint, slant, slaty, soily, sault"
1418,wrong,2.334243014712139,"slate, saice, salet, stale, saute"
1419,about,2.334156711975246,"slier, crise, slice, siler, crine"
1420,demon,2.33292294843798,"slart, slaty, saury, stary, sault"
1421,joust,2.332504797425305,"raile, crane, raine, ariel, carle"
1422,inept,2.331654078835467,"soral, solar, saury, coaly, clary"
1423,devil,2.33141763994844,"roast, saury, stary, roany, sonar"
1424,blink,2.3313252514011285,"soare, sater, saree, roate, stare"
1425,angst,2.33079368773044,"corey, poire, prole, oriel, drole"
1426,crowd,2.3303121430158296,"saine, slate, slane, salet, stale"
1427,wring,2.3302306412741496,"slate, salet, stale, coate, saute"
1428,chirp,2.330193578125974,"slate, slane, salet, stale, saute"
1429,grass,2.329015509721469,"toile, boite, toney, clote, clone"
1430,stunk,2.32777124582794,"raile, ariel, carle, paire, blaer"
1431,thyme,2.327548678667335,"soral, solar, sonar, sarin, slain"
1432,scamp,2.327353569122717,"trone, trine, toile, oriel, noire"
1433,adage,2.3262877836510656,"soily, roist, roily, crost, sonly"
1434,class,2.3250428224964512,"trone, trine, poire, noire, goier"
1435,whirl,2.323817485553811,"coate, saute, stane, stoae, soave"
1436,canal,2.323494677959558,"soree, store, stire, toise, shoer"
1437,revue,2.3232761032577045,"saint, slant, slaty, soily, coast"
1438,river,2.3232098961081333,"slant, slaty, sault, coast, salty"
1439,below,2.322395312416291,"saint, saury, stary, shart, stair"
1440,girth,2.321879240880585,"slane, slade, soave, sauce, alose"
1441,vital,2.3214886355218147,"soree, crone, shoer, sored, snore"
1442,femur,2.3211399515982176,"saint, slant, slaty, soily, coast"
1443,build,2.320584130583093,"soare, sater, saree, saner, roate"
1444,hyper,2.3183819683923144,"saint, slant, sault, coast, loast"
1445,ether,2.318157938617717,"soily, coaly, soapy, slain, sloan"
1446,quilt,2.317280509978608,"soare, saree, saner, crane, arose"
1447,moldy,2.317105358932652,"saine, sater, saice, saree, saner"
1448,bible,2.3158764800134857,"roast, saury, stary, roany, sonar"
1449,trust,2.315823049483833,"baile, alone, aline, liane, daine"
1450,tweak,2.3156904058275143,"soily, roily, sonly, souly, crony"
1451,mirth,2.314677631644008,"slane, slade, soave, sauce, alose"
1452,tubal,2.3135215235712447,"soree, crise, crone, shoer, crine"
1453,cross,2.313181635255384,"baile, aline, liane, daine, maile"
1454,press,2.3127370936642784,"coaly, laity, boaty, daily, goaty"
1455,bound,2.3126835535178776,"slate, sater, saice, saree, salet"
1456,inner,2.312176844779607,"slaty, sault, coast, salty, coaly"
1457,pound,2.3117657283753923,"slate, sater, saice, saree, salet"
1458,budge,2.3116604300871053,"slart, saint, slant, slaty, soily"
1459,whiny,2.3111545202084223,"soare, slate, sater, saree, salet"
1460,ascot,2.310962176180128,"brine, plier, urine, flier, riley"
1461,leech,2.3107594782444183,"saint, roast, saury, stary, roany"
1462,sprig,2.310540785774882,"coate, alone, olate, haole, blate"
1463,acrid,2.310452479174338,"stole, stone, shote, shone, toney"
1464,weigh,2.310359361478204,"slart, slant, slaty, roast, soral"
1465,elegy,2.3097568211575688,"saint, roast, sonar, shart, coast"
1466,debut,2.309465262005157,"soily, soral, solar, roany, sonar"
1467,obese,2.309083563375027,"trail, rainy, lairy, clart, trial"
1468,evade,2.3084526583509763,"soily, roist, roily, crost, sonly"
1469,small,2.3081149969492327,"trone, trine, crone, crine, corey"
1470,apple,2.3080253280657668,"roist, crost, story, snort, short"
1471,coach,2.3069612933160326,"slier, trine, stire, siler, siree"
1472,knife,2.30538312587775,"slart, slaty, roast, soral, solar"
1473,brown,2.3052035429133504,"slate, saice, salet, stale, saute"
1474,shown,2.30482220675951,"crate, raile, trace, tiare, ariel"
1475,stomp,2.3041652912197828,"raile, crane, raine, ariel, carle"
1476,adopt,2.300033640912021,"slier, crise, slice, siler, crine"
1477,belly,2.2979123243513007,"saint, roast, sonar, shart, coast"
1478,swift,2.296602020504709,"crane, carle, brane, carne, blaer"
1479,stung,2.2965306616194194,"raile, ariel, carle, paire, blaer"
1480,swami,2.2961866401316238,"trone, crone, corey, prole, drole"
1481,fleck,2.295111823585085,"saint, roast, saury, stary, roany"
1482,login,2.294491729464859,"sater, saree, stare, crate, share"
1483,epoch,2.2927245820950666,"slart, saint, slant, slaty, saury"
1484,jerky,2.2926802703680176,"saint, slant, sault, coast, loast"
1485,alarm,2.291874917615055,"toise, seity, suite, stone, sonce"
1486,spell,2.2910445199372607,"roany, ariot, rainy, boart, orant"
1487,fetus,2.2909099537309774,"roany, coaly, rainy, lairy, clary"
1488,bevel,2.290701654194243,"saint, roast, saury, stary, roany"
1489,laugh,2.290235602352974,"soree, trone, trine, store, stire"
1490,wheel,2.2900175056667718,"saint, roast, saury, stary, roany"
1491,needy,2.289941473219776,"slart, roast, soral, solar, sault"
1492,vegan,2.2885367807653902,"soily, roist, roily, crost, souly"
1493,dress,2.2882456059930325,"coaly, laity, boaty, paint, goaty"
1494,major,2.288113894338405,"slice, seity, suite, stile, shite"
1495,stash,2.288106186283768,"crone, crine, corey, poire, prole"
1496,stool,2.28685913655254,"crane, raine, brane, paire, carne"
1497,ledge,2.286826490275991,"saint, roast, saury, stary, roany"
1498,cheek,2.2864554586315005,"slart, saint, slant, slaty, soily"
1499,sigma,2.286120115869422,"trone, crone, corey, prole, drole"
1500,welch,2.2849931589793324,"saint, roast, saury, stary, roany"
1501,rocky,2.2838383975249545,"saine, slate, slane, salet, stale"
1502,utter,2.28283268132536,"soily, coaly, soapy, slain, shaly"
1503,month,2.282359265326241,"saice, saree, slier, raile, raise"
1504,petty,2.282300298465058,"soral, solar, sonar, sarin, slain"
1505,scowl,2.282188382172153,"raine, tiare, irate, prate, brane"
1506,sully,2.28123907449386,"roate, crate, crane, raine, trace"
1507,butte,2.280971659416916,"soily, soral, solar, roany, sonar"
1508,botch,2.280443857548664,"saine, slane, saree, saner, slier"
1509,birch,2.2798011838435377,"slate, slane, salet, stale, saute"
1510,drown,2.279794230099621,"slate, saice, salet, stale, saute"
1511,droll,2.2790474765113617,"saine, saice, saute, stane, sauce"
1512,vocal,2.278386708978928,"trine, stire, shier, siree, seity"
1513,aroma,2.278286359633995,"slice, seity, suite, stile, shite"
1514,group,2.2781534879014265,"saine, slate, slane, saice, salet"
1515,gamut,2.277617371114724,"slier, sorel, soler, soree, crise"
1516,valid,2.277580010331839,"soree, trone, store, crone, shoer"
1517,elfin,2.277210257268381,"roast, saury, stary, shart, coast"
1518,nudge,2.2765564313362843,"slart, slaty, soily, roast, soral"
1519,urban,2.2762157276819077,"toile, toise, slice, seity, stole"
1520,ivory,2.276022774013047,"slate, slane, salet, stale, saute"
1521,crypt,2.2758548749557805,"saine, slane, shale, slade, soave"
1522,pinto,2.275744686577831,"saree, share, seare, sared, shale"
1523,drill,2.275035103073372,"coate, saute, stane, stoae, soave"
1524,mouth,2.2747513724900257,"saine, slane, saice, saree, saner"
1525,hyena,2.273253046914753,"roist, crost, triol, souct, prost"
1526,think,2.2729101315409785,"soare, saree, arose, sorel, seare"
1527,rebus,2.2725942833471144,"coaly, laity, paint, daily, goaty"
1528,slosh,2.270993778308664,"crate, crane, raine, trace, tiare"
1529,depth,2.2708642012494598,"soily, soral, solar, saury, roany"
1530,abbey,2.270578413649408,"roist, crost, snort, short, snirt"
1531,dusty,2.2701427868876958,"raile, crane, raine, ariel, carle"
1532,vicar,2.2678925642408325,"stole, stone, shote, shone, toney"
1533,watch,2.266751854828281,"slier, sorel, soler, soree, siler"
1534,savvy,2.2665072157487662,"trone, trine, toile, crone, crine"
1535,octal,2.2647210705453875,"shier, siree, shire, siren, brise"
1536,apnea,2.263304385057613,"soily, roist, roily, crost, souly"
1537,tithe,2.2630606739306414,"soral, solar, saury, roany, sonar"
1538,agape,2.263050541160567,"soily, roist, roily, crost, sonly"
1539,audio,2.2625928749342163,"sleer, seter, sleet, slyer, crest"
1540,guild,2.2622003937924733,"soare, sater, saree, saner, roate"
1541,churn,2.262103333286507,"slate, salet, stale, stoae, slade"
1542,batty,2.260508754645841,"slier, sorel, soler, soree, crise"
1543,patty,2.2595909295033563,"slier, sorel, soler, soree, crise"
1544,fritz,2.259213710135075,"slane, shale, slade, soave, sauce"
1545,rough,2.2566148326765405,"saine, slate, slane, saice, salet"
1546,lurch,2.2551222098188406,"saine, stane, stoae, soave, toise"
1547,torso,2.2549320446515755,"baile, aline, liane, daine, maile"
1548,delve,2.254869262258333,"saint, roast, saury, stary, roany"
1549,harsh,2.253627210378628,"toile, boite, toney, clote, clone"
1550,allot,2.2534463961491324,"crise, crine, shier, siree, shire"
1551,risky,2.2533140073459856,"coate, alone, olate, haole, blate"
1552,midst,2.2524482354266926,"crane, carle, brane, carne, blaer"
1553,bigot,2.2516067087967,"slane, saree, saner, crane, snare"
1554,dally,2.249793642575869,"soree, trone, trine, store, stire"
1555,extra,2.249671239173577,"soily, sonly, souly, shily, shiny"
1556,crack,2.248340010167703,"toile, toise, seity, suite, stole"
1557,visor,2.247322360953312,"blate, plate, plane, leant, thale"
1558,mound,2.24709820749068,"slate, sater, saice, saree, salet"
1559,boost,2.246954242775594,"raile, crane, raine, ariel, carle"
1560,grown,2.2468198061227307,"slate, saice, salet, stale, saute"
1561,drunk,2.2462186040097545,"slate, saice, salet, stale, coate"
1562,thong,2.245681920770448,"saice, saree, slier, raile, raise"
1563,notch,2.245339858797844,"saree, slier, raile, raise, arise"
1564,curvy,2.245277579979216,"saine, slate, slane, salet, stale"
1565,swing,2.245044861319027,"roate, crate, trace, coate, orate"
1566,block,2.24496334955686,"saine, sater, saree, saner, stare"
1567,eight,2.244952125530875,"soral, solar, saury, roany, sonar"
1568,tempo,2.244949111399811,"saury, snary, rainy, sarin, lairy"
1569,knead,2.2444077409096987,"soily, roist, roily, crost, souly"
1570,stout,2.244054543024657,"raile, crane, raine, ariel, carle"
1571,clown,2.2428471188977124,"sater, saree, stare, raise, arise"
1572,shrug,2.2427797893083268,"coate, toile, baile, alone, aline"
1573,psalm,2.242218206135038,"trone, trine, crone, crine, corey"
1574,found,2.242129276227677,"slate, sater, saice, saree, salet"
1575,grill,2.2420606790964817,"coate, saute, stane, stoae, soave"
1576,thing,2.241669547332458,"soare, saree, arose, sorel, seare"
1577,cello,2.24147903491792,"saint, saury, stary, shart, stair"
1578,fudge,2.241106152796905,"slart, saint, slant, slaty, soily"
1579,pouch,2.238957099547071,"saine, slate, slane, sater, saree"
1580,penny,2.2381899883332297,"slart, roast, soral, solar, sault"
1581,stuck,2.237396970545681,"raile, raine, ariel, brane, paire"
1582,topic,2.237274266150752,"slane, saree, saner, snare, share"
1583,gusty,2.237168362910805,"raile, crane, raine, ariel, carle"
1584,smock,2.236760369939933,"raile, raine, tiare, ariel, irate"
1585,slump,2.235204362470112,"roate, crate, crane, raine, trace"
1586,impel,2.2350452327617822,"roast, saury, stary, roany, sonar"
1587,downy,2.2349547655190785,"slate, sater, saice, saree, salet"
1588,frown,2.234649265623151,"slate, saice, salet, stale, saute"
1589,tough,2.234502985223351,"saine, slane, saice, saree, saner"
1590,smell,2.234370669243906,"roany, ariot, rainy, boart, orant"
1591,exult,2.2340585172683864,"roany, sonar, snary, rainy, sarin"
1592,alloy,2.2326494178901086,"trine, stire, crise, crine, shier"
1593,hound,2.232321153808128,"slate, sater, saice, saree, salet"
1594,tacit,2.2323131112681,"sorel, soler, soree, shoer, sored"
1595,pique,2.2321188790461277,"slart, slant, slaty, roast, soral"
1596,bison,2.2316668047828685,"crate, trace, caret, prate, carle"
1597,musty,2.229966753674228,"raile, crane, raine, ariel, carle"
1598,frill,2.229890138596902,"coate, saute, stane, stoae, soave"
1599,rural,2.229879942558316,"toise, seity, stone, sonce, shote"
1600,fling,2.229530389902408,"soare, sater, saree, roate, stare"
1601,venue,2.2279106698165814,"slart, slaty, soily, roast, soral"
1602,envoy,2.2265796160523923,"slart, sault, shart, stair, trail"
1603,quash,2.226261679922704,"trone, trine, toile, crone, crine"
1604,doubt,2.226232713484982,"saine, slane, saice, saree, saner"
1605,dimly,2.2250965766142627,"soare, sater, saree, saner, roate"
1606,gaffe,2.2249953624652736,"soily, roist, roily, crost, sonly"
1607,equal,2.2247086324883254,"roist, crost, story, snort, short"
1608,etude,2.223892921731897,"soily, soral, solar, roany, sonar"
1609,rerun,2.223882830306644,"slaty, soily, coast, salty, coaly"
1610,edify,2.223738795516333,"slart, slant, roast, soral, solar"
1611,blush,2.223386451953213,"roate, crate, crane, raine, trace"
1612,mango,2.222719096263624,"slier, stire, crise, slice, siler"
1613,plush,2.2224686268107297,"roate, crate, crane, raine, trace"
1614,sunny,2.2224345636182736,"roate, crate, raile, trace, coate"
1615,atoll,2.221261425466861,"crise, crine, shier, siree, shire"
1616,color,2.221014104001505,"saine, saute, stane, paise, seity"
1617,quasi,2.220967216161284,"trone, crone, corey, prole, drole"
1618,kneel,2.2203643598307403,"roast, saury, stary, shart, coast"
1619,detox,2.2200552258011115,"saury, snary, rainy, sarin, lairy"
1620,beech,2.218330559748761,"slart, saint, slant, slaty, soily"
1621,ardor,2.2181528046603938,"slice, seity, suite, stile, shite"
1622,zebra,2.2170883512214488,"soily, sonly, souly, suint, stony"
1623,antic,2.216257690461723,"sorel, soler, soree, shoer, sored"
1624,axion,2.2156887336137343,"cruet, sleer, sture, cruse, seter"
1625,rowdy,2.214708156274653,"saine, slate, slane, saice, salet"
1626,synod,2.214084423418241,"crate, raile, trace, tiare, ariel"
1627,soggy,2.2115737034008527,"crate, raile, crane, raine, trace"
1628,canon,2.2110023719395637,"slier, stire, siler, shier, siree"
1629,nomad,2.210867889232822,"slier, stire, crise, slice, siler"
1630,eying,2.2101316481206377,"slart, roast, soral, solar, sault"
1631,aping,2.209216845406349,"sorel, soler, soree, store, shoer"
1632,booty,2.2084762560672293,"saine, slane, saice, saree, saner"
1633,polka,2.208348255748584,"trine, stire, crise, crine, shier"
1634,drool,2.205306494734354,"saine, saice, saute, stane, sauce"
1635,swamp,2.204843343582813,"trone, trine, toile, crone, crine"
1636,quota,2.203864135450778,"slier, crise, slice, siler, crine"
1637,legal,2.203508821229834,"roist, crost, story, snort, short"
1638,banal,2.203265210192512,"soree, store, stire, toise, crise"
1639,twang,2.202884638291775,"slier, sorel, soler, soree, crise"
1640,beefy,2.2016485318314927,"slart, saint, slant, roast, soral"
1641,natal,2.2011222514645845,"soree, crise, shoer, shier, siree"
1642,koala,2.2010927830923563,"trine, stire, crise, crine, shier"
1643,gipsy,2.199494159346753,"roate, crate, crane, trace, coate"
1644,unlit,2.199487196300373,"soare, saree, arose, share, seare"
1645,flail,2.1989426695856755,"soree, trone, store, crone, shoer"
1646,youth,2.198575444905672,"saine, slane, saice, saree, saner"
1647,sloop,2.1979005147051613,"crate, crane, raine, trace, tiare"
1648,would,2.197140844272388,"saine, sater, saice, saree, saner"
1649,medic,2.1970606947767157,"slart, slant, slaty, roast, soral"
1650,shrub,2.196997570271596,"coate, toile, alone, aline, liane"
1651,libel,2.1966697930183567,"roast, saury, stary, roany, sonar"
1652,awake,2.1954443928894194,"soily, roist, roily, crost, sonly"
1653,quark,2.1944773085675995,"toile, toise, slice, seity, stole"
1654,tweed,2.1934360991725512,"soily, soral, solar, saury, roany"
1655,intro,2.1933952585674588,"shale, slade, sauce, scale, salue"
1656,strut,2.191857167610733,"baile, alone, aline, liane, daine"
1657,dodge,2.190142876274388,"slart, saint, slant, slaty, saury"
1658,fatty,2.189954477355641,"slier, sorel, soler, soree, crise"
1659,wagon,2.18929229146062,"slier, stire, crise, slice, siler"
1660,stunt,2.1890833747635297,"raile, ariel, carle, paire, blaer"
1661,woman,2.188652837947068,"slier, stire, crise, slice, siler"
1662,afoul,2.1882254054735504,"trine, stire, crise, crine, shier"
1663,swell,2.187533842987252,"roany, ariot, rainy, boart, orant"
1664,ahead,2.1864222093113472,"soily, roist, roily, crost, sonly"
1665,ensue,2.1863020586811555,"ariot, coaly, trail, lairy, boart"
1666,tulip,2.1840469157878504,"soare, saree, saner, crane, arose"
1667,bezel,2.183430760390501,"saint, roast, saury, stary, roany"
1668,thick,2.1825358562587205,"soare, slane, saree, saner, arose"
1669,snuck,2.180975937036739,"roate, raile, tiare, orate, ariel"
1670,shuck,2.180872305387385,"roate, raile, raine, tiare, orate"
1671,sixth,2.18035627686292,"crane, carle, brane, carne, blaer"
1672,theta,2.17972555848084,"soily, roily, sonly, souly, crony"
1673,cough,2.1792882366436026,"saine, slate, slane, sater, saree"
1674,tunic,2.179122789632696,"soare, saree, arose, share, sorel"
1675,vomit,2.1786252982465184,"slane, saree, saner, crane, snare"
1676,belle,2.1784030018539022,"saint, roast, saury, stary, roany"
1677,clung,2.1780309085993257,"soare, sater, saree, roate, stare"
1678,avoid,2.177725713506089,"cruet, sleer, sture, cruse, seter"
1679,trump,2.1771705787638025,"saine, slane, saice, shale, slade"
1680,morph,2.1756918004372423,"saine, slate, slane, saice, salet"
1681,flock,2.17440907226666,"saine, sater, saree, saner, stare"
1682,octet,2.1738036920138684,"saury, snary, rainy, sarin, lairy"
1683,curry,2.173431664345249,"saine, slate, slane, salet, stale"
1684,weedy,2.1726055542694533,"slart, saint, slant, roast, soral"
1685,worry,2.1720421366278257,"saine, slate, slane, saice, salet"
1686,toxin,2.1715465187513416,"saree, share, seare, sared, shale"
1687,pithy,2.1709397613035986,"soare, slane, saree, saner, crane"
1688,flick,2.17039669882867,"soare, sater, saree, saner, roate"
1689,teddy,2.1688591362077387,"soral, solar, sonar, sarin, slain"
1690,dross,2.167542854674607,"baile, aline, liane, maile, blate"
1691,bonus,2.1670459070558223,"crate, raile, trace, tiare, ariel"
1692,spill,2.1663293951808456,"roate, crate, crane, trace, coate"
1693,fatal,2.1656719729252054,"soree, crise, crone, shoer, crine"
1694,juicy,2.164568385498836,"soare, slate, slane, sater, saree"
1695,modem,2.164079789470775,"slart, saint, slant, slaty, saury"
1696,geeky,2.163059190907745,"slart, saint, slant, roast, soral"
1697,basal,2.1625999334935484,"trone, trine, crone, crine, corey"
1698,armor,2.162293409432616,"slice, seity, suite, stile, shite"
1699,begun,2.1620254138926915,"slart, slaty, soily, roast, soral"
1700,wharf,2.161739248194184,"toile, toise, slice, seity, suite"
1701,tenth,2.1605524523619,"soily, soral, solar, saury, coaly"
1702,wound,2.160243635816734,"slate, sater, saice, saree, salet"
1703,helix,2.15971259088264,"roast, saury, stary, roany, sonar"
1704,gassy,2.1591659828602747,"trone, trine, toile, crone, crine"
1705,datum,2.1588278450896667,"slier, sorel, soler, soree, crise"
1706,throb,2.158794059013375,"saine, slane, saice, slade, sauce"
1707,odder,2.158047914447546,"saint, slant, slaty, sault, salty"
1708,fella,2.157535967264551,"roist, crost, story, snort, short"
1709,among,2.1565553681509844,"slier, stire, crise, slice, siler"
1710,venom,2.156279075375941,"slart, slaty, saury, stary, sault"
1711,essay,2.1562518029799618,"triol, print, droit, doilt, griot"
1712,bawdy,2.1559000074554286,"slier, sorel, soler, soree, trone"
1713,topaz,2.154675864733047,"slier, crise, slice, siler, crine"
1714,booze,2.154500751977398,"slart, saint, slant, slaty, saury"
1715,flush,2.152832174663014,"roate, crate, crane, raine, trace"
1716,turbo,2.1524448738196837,"saine, slane, saice, shale, slade"
1717,pivot,2.1518954301295574,"slane, saree, saner, crane, snare"
1718,filth,2.151711344045069,"soare, saree, saner, crane, arose"
1719,bayou,2.1509809821451307,"slier, trine, stire, crise, slice"
1720,every,2.1499896945584966,"saint, slant, sault, coast, loast"
1721,blitz,2.1471820956425898,"soare, saree, saner, crane, arose"
1722,dingy,2.146638006466347,"soare, slate, sater, saree, salet"
1723,yacht,2.146539279531428,"slier, sorel, soler, soree, siler"
1724,glass,2.146429617938785,"trone, trine, crone, crine, corey"
1725,queen,2.146348997347113,"slart, slaty, soily, roast, soral"
1726,champ,2.146253281016497,"slier, sorel, soler, soree, trone"
1727,fanny,2.1458441672238124,"slier, sorel, soler, soree, toile"
1728,squad,2.144772991904479,"trone, trine, toile, crone, crine"
1729,empty,2.1442490598322816,"soral, solar, sonar, sarin, slain"
1730,logic,2.1438675970010856,"sater, saree, saner, stare, snare"
1731,await,2.142735473257993,"sorel, soler, soree, crone, shoer"
1732,epoxy,2.142692385296205,"slart, saint, slant, sault, shart"
1733,troop,2.139866730998852,"saine, slane, saice, shale, slade"
1734,micro,2.139236850954614,"slate, slane, salet, stale, saute"
1735,amply,2.1390055953357265,"soree, trone, trine, store, stire"
1736,arbor,2.138457507384458,"slice, seity, suite, stile, shite"
1737,extol,2.13812790589448,"saury, snary, rainy, sarin, scary"
1738,spunk,2.1375128961172285,"roate, crate, raile, trace, coate"
1739,gross,2.1345684306977173,"baile, aline, liane, daine, maile"
1740,right,2.133729835950957,"slane, slade, soave, sauce, alose"
1741,lasso,2.133315880946125,"trine, crine, trice, brine, cruet"
1742,scrum,2.1318576791008947,"toile, baile, alone, aline, liane"
1743,bless,2.1310690270240777,"roany, ariot, rainy, orant, riant"
1744,drama,2.1290978797649243,"toile, toise, slice, seity, suite"
1745,staff,2.128518111996144,"crone, crine, corey, poire, prole"
1746,forum,2.128464257157722,"saine, slate, slane, saice, salet"
1747,ghoul,2.128001552807824,"saine, sater, saice, saree, saner"
1748,nasal,2.127495934742728,"corey, trice, poire, goier, rouet"
1749,throw,2.1258889899362656,"saine, slane, saice, slade, sauce"
1750,pitch,2.125354067175768,"soare, slane, saree, saner, arose"
